date,team1,team1_classified,score1,team2,team2_classified,score2,forfeit,overtime
8/28/2026,Pembroke Hill,TRUE,55,Southeast,FALSE,0,FALSE,FALSE
8/28/2026,Lighthouse Sr. High,FALSE,21,Springfield Catholic,TRUE,42,FALSE,FALSE
8/28/2026,McCluer North,TRUE,43,St. Charles,TRUE,6,FALSE,FALSE
8/28/2026,North Point,TRUE,28,St. Dominic,TRUE,31,FALSE,FALSE
8/28/2026,Salem,TRUE,8,St. James,TRUE,23,FALSE,FALSE
8/28/2026,Elmhurst-IC Catholic (IL.),FALSE,42,St. Mary's South Side,TRUE,14,FALSE,FALSE
8/28/2026,Center,TRUE,35,St. Michael the Archangel,TRUE,16,FALSE,FALSE
8/28/2026,Dexter,TRUE,7,Ste. Genevieve,TRUE,32,FALSE,FALSE
8/28/2026,El Dorado Springs,TRUE,2,Stockton with Sheldon,TRUE,38,FALSE,FALSE
8/28/2026,Carl Junction,TRUE,40,Strafford,TRUE,3,FALSE,FALSE
8/28/2026,Rolla,TRUE,20,Sullivan,TRUE,50,FALSE,FALSE
8/28/2026,St. Mary's (KS) Academy,FALSE,13,Summit Christian Academy,TRUE,41,FALSE,FALSE
8/28/2026,Pocahontas (AR.),FALSE,20,Thayer,TRUE,38,FALSE,FALSE
8/28/2026,East Buchanan,TRUE,41,Trenton,TRUE,15,FALSE,FALSE
8/28/2026,Eureka,TRUE,49,Troy Buchanan,TRUE,48,FALSE,TRUE
8/28/2026,Washington,TRUE,21,Union,TRUE,28,FALSE,FALSE
8/28/2026,Hayti,TRUE,14,Valle Catholic,TRUE,55,FALSE,FALSE
8/28/2026,Westran,TRUE,32,Van-Far,TRUE,14,FALSE,FALSE
8/28/2026,Smith-Cotton,TRUE,21,Warrensburg,TRUE,32,FALSE,FALSE
8/28/2026,Wright City,TRUE,7,Warrenton,TRUE,34,FALSE,FALSE
8/28/2026,Willard,TRUE,34,Waynesville,TRUE,21,FALSE,FALSE
8/28/2026,Francis Howell North,TRUE,8,Webster Groves,TRUE,22,FALSE,FALSE
8/28/2026,Maysville,TRUE,6,West Platte,TRUE,35,FALSE,FALSE
8/28/2026,Holt,TRUE,21,Westminster Christian Academy,TRUE,37,FALSE,FALSE
8/28/2026,Raytown South,TRUE,20,William Chrisman,TRUE,21,FALSE,FALSE
8/28/2026,Crystal City,TRUE,12,Winfield,TRUE,49,FALSE,FALSE
8/29/2026,St. Pius X (Festus),TRUE,21,Gibson Southern,FALSE,37,FALSE,FALSE
8/29/2026,Lathrop,TRUE,16,Central (Kansas City),TRUE,0,FALSE,FALSE
8/29/2026,McCluer,TRUE,8,Gateway with Soldan International Studies,TRUE,30,FALSE,FALSE
8/29/2026,Hazelwood East,TRUE,13,Hazelwood West,TRUE,21,FALSE,FALSE
8/29/2026,"Pleasant Hope with Halfway, Marion C. Early",TRUE,32,KIPP KC Legacy,TRUE,38,FALSE,FALSE
8/29/2026,Principia,TRUE,28,Riverview Gardens,TRUE,66,FALSE,FALSE
9/3/2026,Perryville,TRUE,32,DeSoto,TRUE,54,FALSE,FALSE
9/3/2026,Francis Howell,TRUE,48,Ft. Zumwalt North,TRUE,20,FALSE,FALSE
9/3/2026,Francis Howell Central,TRUE,20,Hazelwood Central,TRUE,7,FALSE,FALSE
9/3/2026,Hillsboro,TRUE,28,Hazelwood East,TRUE,0,FALSE,FALSE
9/3/2026,Lindbergh,TRUE,7,Oakville,TRUE,14,FALSE,FALSE
9/3/2026,Parkway Central,TRUE,6,Parkway North,TRUE,42,FALSE,FALSE
9/3/2026,Hazelwood West,TRUE,0,Pattonville,TRUE,43,FALSE,FALSE
9/3/2026,Ladue Horton Watkins,TRUE,50,Vianney,TRUE,27,FALSE,FALSE
9/3/2026,Warrenton,TRUE,16,Washington,TRUE,14,FALSE,FALSE
9/4/2026,Lift for Life Academy Charter,TRUE,16,Christ Preparatory (KS.),FALSE,0,FALSE,FALSE
9/4/2026,Rockhurst,TRUE,32,Manhattan (KS.),FALSE,28,FALSE,FALSE
9/4/2026,Hayti,TRUE,56,Madison (IL.),FALSE,0,FALSE,FALSE
9/4/2026,Troy Buchanan,TRUE,21,O'Fallon (IL.),FALSE,0,FALSE,FALSE
9/4/2026,Principia,TRUE,22,Marquette Catholic (IL.),FALSE,68,FALSE,FALSE
9/4/2026,Thayer,TRUE,8,Gravette (AR.),FALSE,45,FALSE,FALSE
9/4/2026,Jackson,TRUE,42,Louisville-Ballard (KY.),FALSE,6,FALSE,FALSE
9/4/2026,Lee's Summit North,TRUE,14,Millard South (NE.),FALSE,24,FALSE,FALSE
9/4/2026,University City,TRUE,47,Lawton (OK.),FALSE,12,FALSE,FALSE
9/4/2026,Lee's Summit,TRUE,14,Omaha Westside (NE.),FALSE,35,FALSE,FALSE
9/4/2026,Strafford,TRUE,23,Adrian,TRUE,7,FALSE,FALSE
9/4/2026,Crystal City,TRUE,14,Affton,TRUE,32,FALSE,FALSE
9/4/2026,Cassville,TRUE,44,Aurora,TRUE,0,FALSE,FALSE
9/4/2026,Logan-Rogersville,TRUE,55,Ava,TRUE,0,FALSE,FALSE
9/4/2026,Capital City,TRUE,38,Battle,TRUE,0,FALSE,FALSE
9/4/2026,Central (St. Joseph),TRUE,47,Benton,TRUE,8,FALSE,FALSE
9/4/2026,Raymore-Peculiar,TRUE,35,Blue Springs,TRUE,32,FALSE,FALSE
9/4/2026,Platte County,TRUE,24,Blue Springs South,TRUE,27,FALSE,FALSE
9/4/2026,Palmyra,TRUE,56,Bowling Green,TRUE,20,FALSE,FALSE
9/4/2026,Lafayette County,TRUE,36,Brookfield,TRUE,52,FALSE,FALSE
9/4/2026,Lawson,TRUE,34,Cameron,TRUE,28,FALSE,FALSE
9/4/2026,De Smet Jesuit,TRUE,49,Cardinal Ritter,TRUE,48,FALSE,FALSE
9/4/2026,Nevada,TRUE,32,Carl Junction,TRUE,28,FALSE,FALSE
9/4/2026,Lebanon,TRUE,12,Carthage,TRUE,49,FALSE,FALSE
9/4/2026,Central (New Madrid County),TRUE,24,Caruthersville,TRUE,68,FALSE,FALSE
9/4/2026,Van Horn,TRUE,10,Center,TRUE,33,FALSE,FALSE
9/4/2026,Jefferson (Festus),TRUE,7,Central (Park Hills),TRUE,27,FALSE,FALSE
9/4/2026,Hallsville,TRUE,21,Centralia,TRUE,52,FALSE,FALSE
9/4/2026,Poplar Bluff,TRUE,14,Chaminade College Prep,TRUE,50,FALSE,FALSE
9/4/2026,SLUH,TRUE,17,Christian Brothers College,TRUE,27,FALSE,FALSE
9/4/2026,Stockton with Sheldon,TRUE,7,Clever,TRUE,28,FALSE,FALSE
9/4/2026,Odessa,TRUE,54,Clinton,TRUE,7,FALSE,FALSE
9/4/2026,Carrollton,TRUE,48,Cole Camp,TRUE,8,FALSE,FALSE
9/4/2026,Sparta (IL.),FALSE,74,Confluence Prep Academy Charter,TRUE,28,FALSE,FALSE
9/4/2026,West Platte,TRUE,52,Crest Ridge with Chilhowee,TRUE,24,FALSE,FALSE
9/4/2026,Perryville,TRUE,34,DeSoto,TRUE,52,FALSE,FALSE
9/4/2026,Sikeston,TRUE,20,Dexter,TRUE,14,FALSE,FALSE
9/4/2026,Cabool,TRUE,26,Doniphan,TRUE,21,FALSE,FALSE
9/4/2026,KIPP KC Legacy,TRUE,40,East (Kansas City),TRUE,10,FALSE,FALSE
9/4/2026,South Harrison,TRUE,16,East Buchanan,TRUE,33,FALSE,FALSE
9/4/2026,McDonald County,TRUE,27,East Newton,TRUE,28,FALSE,FALSE
9/4/2026,Malden,TRUE,34,East Prairie,TRUE,0,FALSE,FALSE
9/4/2026,Ash Grove,TRUE,38,El Dorado Springs,TRUE,20,FALSE,FALSE
9/4/2026,Versailles,TRUE,28,Eldon,TRUE,0,FALSE,FALSE
9/4/2026,Hannibal,TRUE,29,Eureka,TRUE,28,FALSE,FALSE
9/4/2026,Hillcrest,TRUE,20,Fair Grove,TRUE,52,FALSE,FALSE
9/4/2026,Sullivan,TRUE,0,Farmington,TRUE,55,FALSE,FALSE
9/4/2026,St. Clair,TRUE,40,Father Tolton,TRUE,26,FALSE,FALSE
9/4/2026,Trenton,TRUE,7,Fayette,TRUE,12,FALSE,FALSE
9/4/2026,Herculaneum,TRUE,7,Fredericktown,TRUE,30,FALSE,FALSE
9/4/2026,Lutheran St. Charles,TRUE,6,Ft. Zumwalt East,TRUE,49,FALSE,FALSE
9/4/2026,Union,TRUE,23,Ft. Zumwalt West,TRUE,30,FALSE,FALSE
9/4/2026,Penney,TRUE,20,Gallatin with Tri-County,TRUE,7,FALSE,FALSE
9/4/2026,Bayless with Hancock,TRUE,16,Grandview (Hillsboro),TRUE,0,FALSE,FALSE
9/4/2026,Clark County,TRUE,37,Harrisburg,TRUE,0,FALSE,FALSE
9/4/2026,Bolivar,TRUE,33,Harrisonville,TRUE,25,FALSE,FALSE
9/4/2026,South Callaway,TRUE,47,Hermann,TRUE,0,FALSE,FALSE
9/4/2026,Helias Catholic,TRUE,31,Hickman,TRUE,13,FALSE,FALSE
9/4/2026,Sarcoxie,TRUE,43,Hollister,TRUE,0,FALSE,FALSE
9/4/2026,Ft. Zumwalt South,TRUE,26,Holt,TRUE,56,FALSE,FALSE
9/4/2026,Springfield Catholic,TRUE,36,Houston,TRUE,29,FALSE,FALSE
9/4/2026,Camdenton,TRUE,61,Jefferson City,TRUE,34,FALSE,FALSE
9/4/2026,Ritenour,TRUE,35,Jennings,TRUE,0,FALSE,FALSE
9/4/2026,Nixa,TRUE,30,Joplin,TRUE,27,FALSE,FALSE
9/4/2026,Grain Valley,TRUE,2,Kearney,TRUE,49,FALSE,FALSE
9/4/2026,Chillicothe,TRUE,24,Kirksville,TRUE,21,FALSE,FALSE
9/4/2026,Seneca,TRUE,12,Lamar,TRUE,20,FALSE,FALSE
9/4/2026,Northeast (Kansas City),TRUE,0,Lathrop,TRUE,67,FALSE,FALSE
9/4/2026,Park Hill,TRUE,21,Lee's Summit West,TRUE,31,FALSE,FALSE
9/4/2026,Plattsburg,TRUE,26,Lexington,TRUE,14,FALSE,FALSE
9/4/2026,Lafayette (Wildwood),TRUE,27,Liberty (Wentzville),TRUE,20,FALSE,FALSE
