school_name,school_id,sport,sport_id,season,schedule_url,scrape_active
Bernie High School,213,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=213&alg=8,FALSE
Bernie High School,213,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=213&alg=5,FALSE
Bernie High School,213,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=213&alg=6,FALSE
Bernie High School,213,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=213&alg=9,FALSE
Bernie High School,213,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=213&alg=4,FALSE
Bernie High School,213,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=213&alg=3,FALSE
Bevier High School,214,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=214&alg=1,FALSE
Bevier High School,214,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=214&alg=68,FALSE
Bevier High School,214,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=214&alg=12,FALSE
Bevier High School,214,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=214&alg=8,FALSE
Bevier High School,214,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=214&alg=5,FALSE
Bevier High School,214,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=214&alg=6,FALSE
Bevier High School,214,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=214&alg=9,FALSE
Bevier High School,214,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=214&alg=4,FALSE
Bevier High School,214,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=214&alg=3,FALSE
Billings High School,215,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=215&alg=1,FALSE
Billings High School,215,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=215&alg=68,FALSE
Billings High School,215,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=215&alg=12,FALSE
Billings High School,215,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=215&alg=8,FALSE
Billings High School,215,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=215&alg=5,FALSE
Billings High School,215,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=215&alg=6,FALSE
Billings High School,215,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=215&alg=9,FALSE
Billings High School,215,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=215&alg=4,FALSE
Billings High School,215,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=215&alg=3,FALSE
Bishop DuBourg High School,509,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=509&alg=1,FALSE
Bishop DuBourg High School,509,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=509&alg=68,FALSE
Bishop DuBourg High School,509,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=509&alg=12,FALSE
Bishop DuBourg High School,509,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=509&alg=8,FALSE
Bishop DuBourg High School,509,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=509&alg=5,FALSE
Bishop DuBourg High School,509,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=509&alg=6,FALSE
Bishop DuBourg High School,509,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=509&alg=9,FALSE
Bishop DuBourg High School,509,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=509&alg=4,FALSE
Bishop DuBourg High School,509,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=509&alg=3,FALSE
Bishop LeBlond High School,510,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=510&alg=1,FALSE
Bishop LeBlond High School,510,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=510&alg=68,FALSE
Bishop LeBlond High School,510,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=510&alg=12,FALSE
Bishop LeBlond High School,510,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=510&alg=8,FALSE
Bishop LeBlond High School,510,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=510&alg=5,FALSE
Bishop LeBlond High School,510,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=510&alg=6,FALSE
Bishop LeBlond High School,510,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=510&alg=9,FALSE
Bishop LeBlond High School,510,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=510&alg=4,FALSE
Bishop LeBlond High School,510,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=510&alg=3,FALSE
Bismarck High School,216,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=216&alg=1,FALSE
Bismarck High School,216,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=216&alg=68,FALSE
Bismarck High School,216,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=216&alg=12,FALSE
Bismarck High School,216,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=216&alg=8,FALSE
Bismarck High School,216,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=216&alg=5,FALSE
Bismarck High School,216,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=216&alg=6,FALSE
Bismarck High School,216,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=216&alg=9,FALSE
Bismarck High School,216,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=216&alg=4,FALSE
Bismarck High School,216,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=216&alg=3,FALSE
Blair Oaks High School,217,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=1,FALSE
Blair Oaks High School,217,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=68,FALSE
Blair Oaks High School,217,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=12,FALSE
Blair Oaks High School,217,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=8,FALSE
Blair Oaks High School,217,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=5,FALSE
Blair Oaks High School,217,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=6,FALSE
Blair Oaks High School,217,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=9,FALSE
Blair Oaks High School,217,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=4,FALSE
Blair Oaks High School,217,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=3,FALSE
Bloomfield High School,219,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=219&alg=1,FALSE
Bloomfield High School,219,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=219&alg=68,FALSE
Bloomfield High School,219,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=219&alg=12,FALSE
Bloomfield High School,219,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=219&alg=8,FALSE
Bloomfield High School,219,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=219&alg=5,FALSE
Bloomfield High School,219,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=219&alg=6,FALSE
Bloomfield High School,219,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=219&alg=9,FALSE
Bloomfield High School,219,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=219&alg=4,FALSE
Bloomfield High School,219,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=219&alg=3,FALSE
Blue Eye High School,220,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=220&alg=1,FALSE
Blue Eye High School,220,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=220&alg=68,FALSE
Blue Eye High School,220,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=220&alg=12,FALSE
Blue Eye High School,220,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=220&alg=8,FALSE
Blue Eye High School,220,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=220&alg=5,FALSE
Blue Eye High School,220,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=220&alg=6,FALSE
Blue Eye High School,220,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=220&alg=9,FALSE
Blue Eye High School,220,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=220&alg=4,FALSE
Blue Eye High School,220,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=220&alg=3,FALSE
Blue Springs High School,14,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=14&alg=1,FALSE
Blue Springs High School,14,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=14&alg=68,FALSE
Blue Springs High School,14,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=14&alg=12,FALSE
Blue Springs High School,14,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=14&alg=8,FALSE
Blue Springs High School,14,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=14&alg=5,FALSE
Blue Springs High School,14,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=14&alg=6,FALSE
Blue Springs High School,14,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=14&alg=9,FALSE
Blue Springs High School,14,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=14&alg=4,FALSE
Blue Springs High School,14,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=14&alg=3,FALSE
Blue Springs South High School,15,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=15&alg=1,FALSE
Blue Springs South High School,15,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=15&alg=68,FALSE
Blue Springs South High School,15,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=15&alg=12,FALSE
Blue Springs South High School,15,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=15&alg=8,FALSE
Blue Springs South High School,15,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=15&alg=5,FALSE
Blue Springs South High School,15,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=15&alg=6,FALSE
Blue Springs South High School,15,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=15&alg=9,FALSE
Blue Springs South High School,15,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=15&alg=4,FALSE
Blue Springs South High School,15,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=15&alg=3,FALSE
Bolivar High School,221,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=221&alg=1,FALSE
Bolivar High School,221,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=221&alg=68,FALSE
Bolivar High School,221,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=221&alg=12,FALSE
Bolivar High School,221,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=221&alg=8,FALSE
Bolivar High School,221,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=221&alg=5,FALSE
Bolivar High School,221,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=221&alg=6,FALSE
Bolivar High School,221,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=221&alg=9,FALSE
Bolivar High School,221,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=221&alg=4,FALSE
Bolivar High School,221,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=221&alg=3,FALSE
Boonville High School,16,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=1,FALSE
Boonville High School,16,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=68,FALSE
Boonville High School,16,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=12,FALSE
Boonville High School,16,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=8,FALSE
Boonville High School,16,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=5,FALSE
Boonville High School,16,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=6,FALSE
Boonville High School,16,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=9,FALSE
Boonville High School,16,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=4,FALSE
Boonville High School,16,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=3,FALSE
Bosworth High School,222,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=222&alg=1,FALSE
Bosworth High School,222,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=222&alg=68,FALSE
Bosworth High School,222,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=222&alg=12,FALSE
Bosworth High School,222,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=222&alg=8,FALSE
Bosworth High School,222,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=222&alg=5,FALSE
Bosworth High School,222,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=222&alg=6,FALSE
Bosworth High School,222,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=222&alg=9,FALSE
Bosworth High School,222,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=222&alg=4,FALSE
Bosworth High School,222,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=222&alg=3,FALSE
Bourbon High School,223,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=223&alg=1,FALSE
Bourbon High School,223,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=223&alg=68,FALSE
Bourbon High School,223,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=223&alg=12,FALSE
Bourbon High School,223,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=223&alg=8,FALSE
Bourbon High School,223,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=223&alg=5,FALSE
Bourbon High School,223,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=223&alg=6,FALSE
Bourbon High School,223,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=223&alg=9,FALSE
Bourbon High School,223,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=223&alg=4,FALSE
Bourbon High School,223,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=223&alg=3,FALSE
Bowling Green High School,17,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=17&alg=1,FALSE
Bowling Green High School,17,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=17&alg=68,FALSE
Bowling Green High School,17,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=17&alg=12,FALSE
Bowling Green High School,17,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=17&alg=8,FALSE
Bowling Green High School,17,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=17&alg=5,FALSE
Bowling Green High School,17,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=17&alg=6,FALSE
Bowling Green High School,17,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=17&alg=9,FALSE
Bowling Green High School,17,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=17&alg=4,FALSE
Bowling Green High School,17,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=17&alg=3,FALSE
Bradleyville High School,238,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=238&alg=1,FALSE
Bradleyville High School,238,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=238&alg=68,FALSE
Bradleyville High School,238,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=238&alg=12,FALSE
Bradleyville High School,238,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=238&alg=8,FALSE
Bradleyville High School,238,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=238&alg=5,FALSE
Bradleyville High School,238,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=238&alg=6,FALSE
Bradleyville High School,238,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=238&alg=9,FALSE
Bradleyville High School,238,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=238&alg=4,FALSE
Bradleyville High School,238,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=238&alg=3,FALSE
Branson High School,399,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=399&alg=1,FALSE
Branson High School,399,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=399&alg=68,FALSE
Branson High School,399,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=399&alg=12,FALSE
Branson High School,399,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=399&alg=8,FALSE
Branson High School,399,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=399&alg=5,FALSE
Branson High School,399,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=399&alg=6,FALSE
Branson High School,399,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=399&alg=9,FALSE
Branson High School,399,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=399&alg=4,FALSE
Branson High School,399,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=399&alg=3,FALSE
Brashear High School,239,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=239&alg=1,FALSE
Brashear High School,239,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=239&alg=68,FALSE
Brashear High School,239,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=239&alg=12,FALSE
Brashear High School,239,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=239&alg=8,FALSE
Brashear High School,239,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=239&alg=5,FALSE
Brashear High School,239,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=239&alg=6,FALSE
Brashear High School,239,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=239&alg=9,FALSE
Brashear High School,239,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=239&alg=4,FALSE
Brashear High School,239,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=239&alg=3,FALSE
Braymer High School,240,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=240&alg=1,FALSE
Braymer High School,240,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=240&alg=68,FALSE
Braymer High School,240,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=240&alg=12,FALSE
Braymer High School,240,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=240&alg=8,FALSE
Braymer High School,240,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=240&alg=5,FALSE
Braymer High School,240,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=240&alg=6,FALSE
Braymer High School,240,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=240&alg=9,FALSE
Braymer High School,240,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=240&alg=4,FALSE
Braymer High School,240,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=240&alg=3,FALSE
