date,team1,team1_classified,score1,team2,team2_classified,score2,forfeit,overtime
2026-10-23,Carrollton,True,,Lafayette County,True,,False,False
2026-10-23,West Platte,True,,Lathrop,True,,False,False
2026-10-23,North Platte,True,,Lawson,True,,False,False
2026-10-23,Staley,True,,Lee's Summit,True,,False,False
2026-10-23,Richmond,True,,Lexington,True,,False,False
2026-10-23,Blue Springs,True,,Liberty,True,,False,False
2026-10-22,Ft. Zumwalt South,True,,Liberty (Wentzville),True,,False,False
2026-10-23,Lee's Summit West,True,,Liberty North,True,,False,False
2026-10-24,Hickman,True,,Lift for Life Academy Charter,True,,False,False
2026-10-23,South Callaway,True,,Linn,True,,False,False
2026-10-23,Branson,True,,Logan-Rogersville,True,,False,False
2026-10-23,Montgomery County,True,,Louisiana,True,,False,False
2026-10-23,Veritas Christian Academy,True,,Lutheran South,True,,False,False
2026-10-23,Highland,True,,Macon,True,,False,False
2026-10-23,Brookfield,True,,Marceline,True,,False,False
2026-10-23,Pierce City,True,,Marionville,True,,False,False
2026-10-23,Bowling Green,True,,Mark Twain,True,,False,False
2026-10-23,Rockwood Summit,True,,Marquette,True,,False,False
2026-10-23,Odessa,True,,Maryville,True,,False,False
2026-10-24,University City,True,,McCluer,True,,False,False
2026-10-22,Parkway South,True,,Mehlville,True,,False,False
2026-10-23,Penney,True,,Mid-Buchanan,True,,False,False
2026-10-23,Hayti,True,,Middle Tennessee Christian (TN.),False,,False,False
2026-10-23,"Pleasant Hope with Halfway, Marion C. Early",True,,Missouri Military Academy,False,,False,False
2026-10-23,Mexico,True,,Moberly,True,,False,False
2026-10-23,Lamar,True,,Monett,True,,False,False
2026-10-23,Palmyra,True,,Monroe City,True,,False,False
2026-10-23,Cassville,True,,Nevada,True,,False,False
2026-10-23,Central (St. Joseph),True,,North Kansas City,True,,False,False
2026-10-23,Caruthersville,True,,North Point,True,,False,False
2026-10-23,Northwest (Cedar Hill),True,,Oakville,True,,False,False
2026-10-22,Lutheran St. Charles,True,,Orchard Farm,True,,False,False
2026-10-23,Southern Boone,True,,Osage,True,,False,False
2026-10-23,St. James,True,,Pacific,True,,False,False
2026-10-23,Lee's Summit North,True,,Park Hill,True,,False,False
2026-10-23,Fox,True,,Parkway Central,True,,False,False
2026-10-23,Seckman,True,,Parkway North,True,,False,False
2026-10-23,Van Horn,True,,Pembroke Hill,True,,False,False
2026-10-23,Belton,True,,Platte County,True,,False,False
2026-10-23,East Buchanan,True,,Plattsburg,True,,False,False
2026-10-23,Milan,True,,Putnam County,True,,False,False
2026-10-23,Raytown,True,,Raytown South,True,,False,False
2026-10-23,Clever,True,,Reeds Spring,True,,False,False
2026-10-23,Hazelwood Central,True,,Ritenour,True,,False,False
2026-10-23,SLUH,True,,Rockhurst,True,,False,False
2026-10-23,Camdenton,True,,Rolla,True,,False,False
2026-10-23,Kearney,True,,Ruskin,True,,False,False
2026-10-23,Cabool,True,,Salem,True,,False,False
2026-10-23,Ash Grove,True,,Sarcoxie,True,,False,False
2026-10-23,Excelsior Springs,True,,Savannah,True,,False,False
2026-10-23,Priory,True,,Saxony Lutheran,True,,False,False
2026-10-23,Clark County,True,,Scotland County,True,,False,False
2026-10-23,McDonald County,True,,Seneca,True,,False,False
2026-10-23,Versailles,True,,Sherwood,True,,False,False
2026-10-23,Braymer,False,,Salem,True,,False,False
2026-10-23,Marshall,True,,Smith-Cotton,True,,False,False
2026-10-23,Maysville,True,,South Harrison,True,,False,False
2026-10-23,Strafford,True,,Springfield Catholic,True,,False,False
2026-10-23,Ft. Zumwalt East,True,,St. Charles West,True,,False,False
2026-10-23,Union,True,,St. Clair,True,,False,False
2026-10-23,Rock Bridge,True,,St. Mary's South Side,True,,False,False
2026-10-23,Valle Catholic,True,,St. Pius X (Festus),True,,False,False
2026-10-23,Oak Park,True,,St. Pius X (Kansas City),True,,False,False
2026-10-23,North County,True,,Ste. Genevieve,True,,False,False
2026-10-23,Miller,True,,Stockton with Sheldon,True,,False,False
2026-10-22,Vianney,True,,Sullivan,True,,False,False
2026-10-23,Mt. Vernon,True,,Summit Christian Academy,True,,False,False
2026-10-23,Mountain Grove,True,,Thayer,True,,False,False
2026-10-23,Francis Howell Central,True,,Timberland,True,,False,False
2026-10-23,Russellville,True,,Tipton with Bunceton,True,,False,False
2026-10-23,Gallatin with Tri-County,True,,Trenton,True,,False,False
2026-10-23,Winfield,True,,Van-Far,True,,False,False
2026-10-23,Clinton,True,,Warrensburg,True,,False,False
2026-10-23,St. Francis Borgia,True,,Warrenton,True,,False,False
2026-10-23,Louisburg (KS.),False,,Warsaw,True,,False,False
2026-10-23,Lebanon,True,,Waynesville,True,,False,False
2026-10-23,McCluer North,True,,Webster Groves,True,,False,False
2026-10-23,St. James,True,,West Nodaway,False,,False,False
2026-10-23,Marshfield,True,,West Plains,True,,False,False
2026-10-24,St. Dominic,True,,Westminster Christian Academy,True,,False,False
2026-10-23,Salisbury,True,,Westran,True,,False,False
2026-10-23,Republic,True,,Willard,True,,False,False
2026-10-23,Confluence Prep Academy Charter,True,,Windsor (Imperial),True,,False,False
2026-10-23,Smithville,True,,Winnetonka,True,,False,False
2026-10-23,North Callaway,True,,Wright City,True,,False,False
